"Mes de Servicio";"Departamento de Radicacion";"Numero de Radicado";"Fecha de Radicado";"Numer de oContrato";"Valor del Documento";"Impuestos";"Total Pagos";"Total Anticipos";"Total Copagos";"DescuentoPGP";"Descuento BDUA";"Otros Descuentos";"Ajustes de Cartera";"Total Glosa Inicial";"Total Glosa Favor";"Total Glosa Contra";"Glosa por Conciliar";"Total de Devoluciones";"Valor Segun EPS";"Valor Segun IPS";"Diferencia"
"201611";"VALLE";"218072";"2017-01-06";"G-706-16";"4686703";"93734";"4592969";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218072";"2017-01-06";"G-706-16";"955500";"19110";"884940";"0";"0";"0";"0";"0";"0";"52500";"0";"52500";"0";"0";"51450";"52500";"-1050"
"201610";"VALLE";"218114";"2017-01-06";"G-706-16";"48442071";"968841";"45207715";"0";"0";"0";"0";"0";"0";"2265515";"618095";"1647420";"0";"0";"1647420";"1649757";"-2337"
"201612";"VALLE";"218114";"2017-01-06";"G-706-16";"191669368";"3833388";"170091457";"0";"40765";"0";"0";"0";"0";"17703760";"12328640";"5375120";"0";"0";"5375118";"5375119";"-1"
"201610";"VALLE";"218123";"2017-01-06";"G-706-16";"15713";"314";"11908";"0";"0";"0";"0";"0";"0";"3491";"3491";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"218127";"2017-01-06";"G-706-16";"34346288";"686925";"33659363";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"218127";"2017-01-06";"G-706-16";"125587072";"2511741";"123075331";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"218130";"2017-01-06";"G-706-16";"23562795";"471256";"23091539";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"218133";"2017-01-06";"G-706-16";"1791455";"35829";"1755626";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"218133";"2017-01-06";"G-706-16";"86005220";"1720104";"84285116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218140";"2017-01-06";"G-706-16";"95333477";"1906670";"86312305";"0";"0";"0";"0";"0";"0";"7114502";"2003567";"5110935";"0";"0";"5110935";"5110937";"-2"
"201610";"VALLE";"218168";"2017-01-06";"G-706-16";"505134";"10103";"495031";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"218168";"2017-01-06";"G-706-16";"1460112";"29202";"1430910";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218168";"2017-01-06";"G-706-16";"77697277";"1553946";"75453803";"0";"689528";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218216";"2017-01-06";"G-706-16";"95180517";"1903609";"89622048";"0";"614728";"0";"0";"0";"0";"3040132";"857975";"2182157";"0";"0";"2182157";"2182159";"-2"
"201611";"VALLE";"218284";"2017-01-10";"G-706-16";"3523734";"70475";"3453259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"222968";"2017-01-27";"G-706-16";"263775";"5276";"93249";"0";"0";"0";"0";"0";"0";"165252";"98523";"66729";"0";"0";"66727";"66728";"-1"
"201612";"VALLE";"222968";"2017-01-27";"G-706-16";"1815989";"36318";"1779671";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"222972";"2017-01-27";"G-706-16";"4165315";"83307";"4067134";"0";"0";"0";"0";"0";"0";"14874";"14874";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"222994";"2017-01-27";"G-706-16";"1672213";"33444";"1638769";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"223002";"2017-01-27";"G-706-16";"52500";"1050";"51450";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"223010";"2017-01-27";"G-706-16";"852927";"17059";"835868";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223032";"2017-01-27";"G-706-16";"566574";"11331";"555243";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223032";"2017-01-27";"G-706-16";"1735035";"34701";"1700334";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"223050";"2017-01-27";"G-706-16";"2623594";"52472";"2571122";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223050";"2017-01-27";"G-706-16";"1319753";"26395";"1293358";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223050";"2017-01-27";"G-706-16";"15419485";"308390";"11581074";"0";"0";"0";"0";"0";"0";"3530021";"0";"3530021";"0";"0";"3530021";"3530021";"0"
"201612";"VALLE";"223355";"2017-01-30";"G-706-16";"36691764";"733836";"31532621";"0";"41122";"0";"0";"0";"0";"4384187";"1118370";"3265817";"0";"0";"3265815";"3265816";"-1"
"201610";"VALLE";"223359";"2017-01-30";"G-706-16";"31500";"630";"30870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223359";"2017-01-30";"G-706-16";"52500";"1050";"51450";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223359";"2017-01-30";"G-706-16";"483000";"9660";"473340";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"223371";"2017-01-30";"G-706-16";"697928";"13958";"683970";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"223371";"2017-01-30";"G-706-16";"5363358";"107267";"5256091";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"223371";"2017-01-30";"G-706-16";"400901";"8018";"392883";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223371";"2017-01-30";"G-706-16";"1297475";"25949";"1271526";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223371";"2017-01-30";"G-706-16";"11196644";"223931";"10972713";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223379";"2017-01-30";"G-706-16";"5806124";"116122";"5690002";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223381";"2017-01-30";"G-706-16";"5876843";"117536";"5759307";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223384";"2017-01-30";"G-706-16";"2504168";"50083";"2454085";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"223392";"2017-01-30";"G-706-16";"566574";"11331";"555243";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223392";"2017-01-30";"G-706-16";"10424856";"208498";"10216358";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223392";"2017-01-30";"G-706-16";"28335495";"566710";"27768785";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"223399";"2017-01-30";"G-706-16";"566574";"11331";"555243";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223399";"2017-01-30";"G-706-16";"14319532";"286390";"14033142";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223405";"2017-01-30";"G-706-16";"2583000";"51660";"2531340";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223408";"2017-01-30";"G-706-16";"1911000";"38220";"1872780";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223427";"2017-01-30";"G-706-16";"5290750";"105814";"5184936";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"223443";"2017-01-30";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223443";"2017-01-30";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223462";"2017-01-30";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"223473";"2017-01-30";"G-706-16";"17319671";"346393";"16973278";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"223473";"2017-01-30";"G-706-16";"10667632";"213352";"10454280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223473";"2017-01-30";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"223550";"2017-01-30";"G-706-16";"193875330";"3877508";"152559038";"0";"344728";"0";"0";"0";"0";"37094060";"3603834";"33490226";"0";"0";"33490222";"33490226";"-4"
"201612";"VALLE";"226768";"2017-02-16";"G-706-16   OTROSI NRO 001";"496317";"9926";"486391";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"226806";"2017-02-16";"G-706-16   OTROSI NRO 001";"500247";"10005";"490242";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"226854";"2017-02-16";"G-706-16   OTROSI NRO 001";"1557672";"31154";"1526518";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"226854";"2017-02-16";"G-706-16   OTROSI NRO 001";"2544489";"50889";"2493600";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"226854";"2017-02-16";"G-706-16   OTROSI NRO 001";"1257233";"25145";"1232088";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"226854";"2017-02-16";"G-706-16   OTROSI NRO 001";"778836";"15577";"763259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"226854";"2017-02-16";"G-706-16   OTROSI NRO 001";"12681817";"253636";"12428181";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"226860";"2017-02-16";"G-706-16   OTROSI NRO 001";"9600687";"192013";"9408674";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"226864";"2017-02-16";"G-706-16   OTROSI NRO 001";"4300286";"86006";"4214280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"226873";"2017-02-16";"G-706-16   OTROSI NRO 001";"7387424";"147748";"7239676";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"226961";"2017-02-16";"G-706-16   OTROSI NRO 001";"1743994";"34880";"1709114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"226961";"2017-02-16";"G-706-16   OTROSI NRO 001";"505134";"10103";"495031";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"226961";"2017-02-16";"G-706-16   OTROSI NRO 001";"1092904";"21858";"1071046";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"227640";"2017-02-20";"G-706-16   OTROSI NRO 001";"4656427";"93129";"4563298";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"227640";"2017-02-20";"G-706-16   OTROSI NRO 001";"13304078";"266082";"13037996";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"227811";"2017-02-20";"G-706-16   OTROSI NRO 001";"2095779";"41916";"2051163";"0";"2700";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"227891";"2017-02-20";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"227908";"2017-02-20";"G-706-16   OTROSI NRO 001";"203262";"4065";"199197";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"227917";"2017-02-20";"G-706-16   OTROSI NRO 001";"11985855";"239717";"11746138";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"227917";"2017-02-20";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"227917";"2017-02-20";"G-706-16   OTROSI NRO 001";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"228176";"2017-02-21";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"228198";"2017-02-21";"G-706-16   OTROSI NRO 001";"1058378";"21168";"375710";"0";"661500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"228198";"2017-02-21";"G-706-16   OTROSI NRO 001";"30524";"610";"10192";"0";"19722";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"228198";"2017-02-21";"G-706-16   OTROSI NRO 001";"30330";"607";"10001";"0";"19722";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"228222";"2017-02-21";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"228589";"2017-02-23";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"228589";"2017-02-23";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"228591";"2017-02-23";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"228591";"2017-02-23";"G-706-16   OTROSI NRO 001";"22371565";"447431";"21924134";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"228591";"2017-02-23";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"228591";"2017-02-23";"G-706-16   OTROSI NRO 001";"6630217";"132605";"6415964";"0";"0";"0";"0";"0";"0";"81648";"81648";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"228599";"2017-02-23";"G-706-16   OTROSI NRO 001";"6092625";"121853";"5970772";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"228599";"2017-02-23";"G-706-16   OTROSI NRO 001";"112746";"2255";"110491";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"228605";"2017-02-23";"G-706-16   OTROSI NRO 001";"1557672";"31154";"1526518";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"228605";"2017-02-23";"G-706-16   OTROSI NRO 001";"778836";"15577";"763259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"228605";"2017-02-23";"G-706-16   OTROSI NRO 001";"1768412";"35368";"1733044";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230363";"2017-03-09";"G-706-16   OTROSI NRO 001";"4242517";"84850";"4157667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"230381";"2017-03-09";"G-706-16   OTROSI NRO 001";"7522590";"150451";"7372139";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230381";"2017-03-09";"G-706-16   OTROSI NRO 001";"11943011";"238861";"11704150";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230441";"2017-03-09";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230467";"2017-03-09";"G-706-16   OTROSI NRO 001";"1773331";"35467";"1737864";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"230526";"2017-03-09";"G-706-16   OTROSI NRO 001";"2529833";"50597";"2479236";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230526";"2017-03-09";"G-706-16   OTROSI NRO 001";"22563151";"451264";"22111887";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"230540";"2017-03-09";"G-706-16   OTROSI NRO 001";"114490";"2290";"112200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230554";"2017-03-09";"G-706-16   OTROSI NRO 001";"606055";"12121";"593934";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230578";"2017-03-09";"G-706-16   OTROSI NRO 001";"17612";"352";"17260";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"230590";"2017-03-09";"G-706-16   OTROSI NRO 001";"931283";"18626";"904861";"0";"0";"0";"0";"0";"0";"7796";"7796";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"230615";"2017-03-09";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"230615";"2017-03-09";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"230615";"2017-03-09";"G-706-16   OTROSI NRO 001";"30623749";"612475";"30011274";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230615";"2017-03-09";"G-706-16   OTROSI NRO 001";"25289933";"505799";"24784134";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"230625";"2017-03-09";"G-706-16   OTROSI NRO 001";"5573838";"111477";"5462361";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"230625";"2017-03-09";"G-706-16   OTROSI NRO 001";"10667632";"213352";"10454280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"230693";"2017-03-09";"G-706-16   OTROSI NRO 001";"6335275";"126706";"6208569";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"230693";"2017-03-09";"G-706-16   OTROSI NRO 001";"83514772";"1670295";"81844477";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237585";"2017-04-17";"G-706-16   OTROSI NRO 001";"45844005";"916881";"43552155";"0";"0";"0";"0";"0";"0";"1441737";"176494";"1265243";"0";"0";"1198475";"1198475";"0"
"201608";"VALLE";"237592";"2017-04-17";"G-706-16   OTROSI NRO 001";"103619";"2072";"101547";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"237592";"2017-04-17";"G-706-16   OTROSI NRO 001";"47098";"942";"46156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"237604";"2017-04-17";"G-706-16   OTROSI NRO 001";"15414080";"308282";"15105798";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"237619";"2017-04-17";"G-706-16   OTROSI NRO 001";"39121595";"782432";"37901577";"0";"437586";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"237619";"2017-04-17";"G-706-16   OTROSI NRO 001";"24835150";"496703";"24338447";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"237619";"2017-04-17";"G-706-16   OTROSI NRO 001";"13853604";"277072";"13576532";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"237619";"2017-04-17";"G-706-16   OTROSI NRO 001";"98728915";"1974578";"35653051";"0";"622211";"0";"0";"0";"0";"61595000";"0";"61595000";"0";"0";"60479075";"61713342";"-1234267"
"201611";"VALLE";"237619";"2017-04-17";"G-706-16   OTROSI NRO 001";"155541646";"3110833";"152430813";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"237684";"2017-04-17";"G-706-16   OTROSI NRO 001";"1102224";"22044";"1076706";"0";"0";"0";"0";"0";"0";"3474";"3474";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"237684";"2017-04-17";"G-706-16   OTROSI NRO 001";"25779517";"515591";"25134250";"0";"63216";"0";"0";"0";"0";"66460";"14628";"51832";"0";"0";"51832";"51832";"0"
"201611";"VALLE";"237684";"2017-04-17";"G-706-16   OTROSI NRO 001";"9825460";"196509";"9589662";"0";"39289";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237684";"2017-04-17";"G-706-16   OTROSI NRO 001";"77934186";"1558684";"75959982";"0";"415520";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"237696";"2017-04-17";"G-706-16   OTROSI NRO 001";"1278621";"25572";"511462";"0";"741587";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"237696";"2017-04-17";"G-706-16   OTROSI NRO 001";"1194206";"23884";"1170322";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237696";"2017-04-17";"G-706-16   OTROSI NRO 001";"17808792";"356176";"17452616";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237702";"2017-04-17";"G-706-16   OTROSI NRO 001";"539562";"10791";"528771";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237704";"2017-04-17";"G-706-16   OTROSI NRO 001";"11985855";"239717";"11746138";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237721";"2017-04-17";"G-706-16   OTROSI NRO 001";"738891";"14777";"724114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"237729";"2017-04-17";"G-706-16   OTROSI NRO 001";"6951380";"139028";"6812352";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"237753";"2017-04-17";"G-706-16   OTROSI NRO 001";"274140";"5482";"268658";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"237759";"2017-04-17";"G-706-16   OTROSI NRO 001";"149426";"2989";"146437";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"237762";"2017-04-17";"G-706-16   OTROSI NRO 001";"3624602";"72492";"3482720";"0";"0";"0";"0";"0";"0";"69390";"36006";"33384";"0";"0";"33384";"34104";"-720"
"201607";"VALLE";"237775";"2017-04-17";"G-706-16   OTROSI NRO 001";"274140";"5482";"268658";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"237775";"2017-04-17";"G-706-16   OTROSI NRO 001";"219312";"4386";"214926";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"237775";"2017-04-17";"G-706-16   OTROSI NRO 001";"1069146";"21381";"1047765";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"237775";"2017-04-17";"G-706-16   OTROSI NRO 001";"1699668";"33990";"1665678";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"237775";"2017-04-17";"G-706-16   OTROSI NRO 001";"1590012";"31798";"1558214";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237775";"2017-04-17";"G-706-16   OTROSI NRO 001";"156119";"3122";"152997";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"237780";"2017-04-17";"G-706-16   OTROSI NRO 001";"234303";"4686";"229617";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"237780";"2017-04-17";"G-706-16   OTROSI NRO 001";"137070";"2741";"134329";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"237780";"2017-04-17";"G-706-16   OTROSI NRO 001";"630522";"12610";"617912";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"237780";"2017-04-17";"G-706-16   OTROSI NRO 001";"258264";"5165";"253099";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"237785";"2017-04-17";"G-706-16   OTROSI NRO 001";"272961";"5459";"210553";"0";"0";"0";"0";"0";"0";"56949";"56949";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"237785";"2017-04-17";"G-706-16   OTROSI NRO 001";"4831111";"96622";"4734489";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"237785";"2017-04-17";"G-706-16   OTROSI NRO 001";"3230910";"64617";"3166293";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"240614";"2017-05-09";"G-706-16   OTROSI NRO 001";"201976169";"4039523";"117853792";"0";"0";"0";"0";"0";"0";"80779687";"1186260";"79593427";"0";"0";"78896594";"78896595";"-1"
